gender,age,income,total_amount,p_completed,n_received,p_viewed
M,56,86000.0,85.06,0.2351281448389372,5,0.4
M,60,50000.0,29.03,0.0,3,0.6666666666666666
F,48,38000.0,80.26999999999998,0.24915908807773768,4,0.5
M,20,39000.0,114.26000000000002,0.23630316821284786,4,1.0
M,55,59000.0,92.52,0.10808473843493299,5,1.0
F,58,39000.0,7.23,0.0,4,1.0
M,36,31000.0,51.45,0.1943634596695821,3,0.3333333333333333
M,82,50000.0,0.0,0.0,6,1.0
F,33,67000.0,31.17,0.2245749117741418,3,0.6666666666666666
M,43,40000.0,60.7,0.5766062602965404,5,0.2
M,70,50000.0,33.31,0.36025217652356645,4,1.0
F,19,61000.0,54.34000000000001,0.9201324990798673,4,0.5
F,56,66000.0,136.33,0.12469742536492334,3,1.0
F,57,52000.0,52.07,0.6721720760514692,6,0.8333333333333334
F,67,86000.0,1058.24,0.023624130631992743,3,1.0
M,67,39000.0,46.08,0.4123263888888889,6,0.3333333333333333
M,53,34000.0,138.98000000000002,0.21585839689163905,5,0.8
F,68,114000.0,190.96999999999997,0.130910614232602,4,1.0
M,32,56000.0,8.660000000000002,0.0,4,0.5
M,50,71000.0,188.49,0.2228234919624383,5,0.8
M,61,45000.0,22.630000000000003,0.0,5,1.0
M,76,55000.0,122.58,0.08157937673356176,4,0.75
M,20,39000.0,137.61,0.2906765496693554,6,0.8333333333333334
M,62,37000.0,45.56,0.15364354697102722,5,0.6
M,51,74000.0,361.48999999999995,0.13001742786799084,5,0.8
F,52,104000.0,31.03,0.22558814050918466,5,1.0
F,53,75000.0,206.56,0.1307126258714175,5,1.0
M,71,73000.0,202.39999999999998,0.0839920948616601,3,1.0
M,18,53000.0,77.63,0.28339559448666757,4,0.75
M,48,81000.0,80.86,0.06183527083848627,2,1.0
F,85,40000.0,28.07,0.24937655860349128,3,1.0
F,40,56000.0,98.13999999999999,0.22416955369879768,4,1.0
M,68,39000.0,101.03,0.09898050084133425,1,1.0
M,46,59000.0,53.61,0.37306472673008767,4,1.0
M,62,104000.0,139.95,0.17863522686673813,4,0.75
M,59,54000.0,79.41,0.21407883138143813,5,1.0
M,23,42000.0,57.36000000000001,0.29637377963737793,6,0.6666666666666666
M,43,49000.0,202.66,0.25658738774301787,6,0.6666666666666666
M,33,61000.0,21.07,0.23730422401518747,3,0.3333333333333333
F,49,79000.0,220.05999999999997,0.1590475324911388,5,0.8
M,65,56000.0,68.93,0.3626867836936022,3,1.0
M,54,35000.0,7.2,0.0,3,0.3333333333333333
F,62,54000.0,194.69,0.30818223843032516,6,0.5
M,24,38000.0,12.59,0.0,6,0.6666666666666666
F,76,87000.0,31.56,0.9505703422053232,4,0.75
M,33,53000.0,144.95999999999998,0.206953642384106,5,0.4
M,87,96000.0,203.93,0.16672387583974893,5,0.8
O,67,57000.0,86.87,0.5755726948313572,4,0.25
F,23,58000.0,224.26000000000002,0.1560688486578079,4,0.5
F,38,67000.0,126.3,0.4908946951702296,6,1.0
M,21,69000.0,172.36,0.2900905082385704,5,0.2
M,43,44000.0,31.1,0.1607717041800643,5,0.2
M,87,48000.0,34.85,0.0,5,0.8
M,41,81000.0,29.42,0.0,1,1.0
M,38,69000.0,41.86,1.0,5,0.6
F,93,78000.0,122.55000000000001,0.20399836801305588,6,1.0
F,38,58000.0,204.60999999999996,0.20526855969893948,5,1.0
M,69,73000.0,17.35,0.0,4,0.5
M,52,68000.0,16.2,0.0,4,0.5
M,30,48000.0,18.43,0.3798155181768855,4,0.75
M,63,95000.0,216.41000000000003,0.16173004944318653,5,1.0
M,47,84000.0,339.78000000000003,0.18247101065395255,6,1.0
F,56,86000.0,367.12000000000006,0.10895619960775767,5,0.8
F,55,71000.0,64.24,0.2646326276463263,4,0.75
F,61,87000.0,137.72,0.12343886145803079,5,0.6
F,78,42000.0,2.12,0.0,3,0.6666666666666666
F,60,94000.0,80.24000000000001,0.3364905284147557,5,1.0
F,72,40000.0,10.91,0.0,5,0.8
M,19,35000.0,10.030000000000001,0.0,6,0.8333333333333334
M,70,88000.0,175.85000000000002,0.22746659084446968,5,0.6
F,60,59000.0,212.41,0.16477566969540042,4,1.0
M,47,47000.0,10.889999999999999,0.0,6,0.5
M,87,55000.0,117.89,0.381711765204852,5,1.0
F,39,60000.0,91.4,0.10940919037199125,3,1.0
M,39,72000.0,271.71,0.09200986345736263,4,0.75
F,52,65000.0,9.100000000000001,0.0,3,0.6666666666666666
O,58,73000.0,280.87,0.20294086232064656,6,1.0
F,79,78000.0,181.66,0.0825718374986238,5,0.4
M,26,44000.0,21.85,0.0,4,0.5
M,23,32000.0,63.0,0.3968253968253968,5,0.8
F,73,89000.0,183.97,0.19024841006685872,3,1.0
M,72,89000.0,130.0,0.15384615384615385,4,1.0
M,31,52000.0,24.360000000000003,0.8210180623973726,5,0.4
M,38,67000.0,164.76999999999998,0.28524610062511385,6,1.0
M,32,41000.0,57.08,0.29782761037140854,3,1.0
M,62,61000.0,101.38000000000001,0.21700532649437757,6,0.8333333333333334
M,76,78000.0,110.47,0.1357834706255092,4,0.75
F,44,74000.0,143.15,0.38421236465246245,5,0.6
F,45,78000.0,47.08,0.21240441801189466,6,1.0
M,89,93000.0,87.22999999999999,0.3095265390347358,4,1.0
M,54,88000.0,293.43,0.19425416624067068,5,0.8
F,54,104000.0,130.22,0.19198279834126863,4,0.5
M,53,64000.0,11.09,0.0,3,1.0
F,21,59000.0,190.73,0.16777643789650293,5,0.2
M,59,89000.0,40.400000000000006,0.6188118811881187,5,1.0
F,46,74000.0,190.48000000000002,0.10499790004199915,3,0.6666666666666666
M,36,33000.0,1.45,0.0,4,0.75
F,59,95000.0,92.87,0.21535479702810378,2,0.5
F,51,91000.0,106.88,0.06549401197604791,3,0.6666666666666666
F,71,91000.0,88.31,0.19250368021741593,5,0.6
M,25,53000.0,10.18,0.0,2,0.5
O,42,63000.0,150.74,0.17911635929414885,4,1.0
M,42,58000.0,23.270000000000003,0.4297378599054576,3,0.6666666666666666
F,55,97000.0,253.33999999999997,0.2170995500118418,5,0.4
M,53,113000.0,80.52,0.39741679085941384,6,0.8333333333333334
M,54,33000.0,30.1,0.39867109634551495,5,0.4
M,90,57000.0,55.79,0.0,4,0.75
F,51,81000.0,123.73,0.24246342843287802,5,0.6
F,76,90000.0,188.36,0.1698874495646634,4,0.75
M,51,43000.0,66.91,0.2989089822149156,5,1.0
M,77,77000.0,190.59,0.05246864998163597,2,1.0
M,49,47000.0,21.41,0.0,2,1.0
M,72,73000.0,200.6,0.24925224327018944,4,0.75
F,73,78000.0,168.07,0.10114833105253764,4,1.0
F,51,90000.0,110.22,0.24496461622210125,4,0.75
M,23,48000.0,22.57,0.6202924235711121,5,0.6
F,62,64000.0,83.68,0.2987571701720841,4,1.0
M,27,50000.0,215.43,0.06962818548948614,5,1.0
M,48,45000.0,106.53,0.14080540692762603,3,1.0
F,37,60000.0,122.97,0.20330161828088153,3,1.0
M,31,57000.0,133.68,0.3515858767205266,5,0.8
F,61,110000.0,50.08,0.09984025559105432,6,0.6666666666666666
M,29,41000.0,4.95,0.0,2,0.5
F,87,72000.0,98.36999999999999,0.0711599064755515,6,0.3333333333333333
O,49,68000.0,22.66,0.22065313327449249,3,0.6666666666666666
F,39,70000.0,178.62000000000003,0.12316649871235022,4,0.75
F,59,105000.0,100.86000000000001,0.19829466587348799,4,0.75
M,42,67000.0,15.21,0.0,3,0.3333333333333333
F,68,68000.0,137.89000000000001,0.3408514032924795,5,0.8
M,29,54000.0,22.25,0.3146067415730337,4,0.5
M,57,69000.0,16.610000000000003,0.3010234798314268,4,0.25
F,21,50000.0,244.31000000000003,0.0818632065818018,4,0.75
F,66,91000.0,167.88,0.2978317846080534,5,1.0
M,66,69000.0,31.009999999999998,0.0,5,0.4
F,18,40000.0,90.08999999999999,0.13320013320013321,5,0.8
M,67,52000.0,18.0,0.0,4,1.0
F,62,84000.0,147.02,0.2856754183104339,4,0.5
F,35,57000.0,67.52,0.17772511848341233,5,0.6
M,70,60000.0,141.45,0.21208907741251326,4,1.0
F,86,39000.0,11.43,0.6124234470691163,3,0.3333333333333333
F,56,75000.0,298.78000000000003,0.10040832719726889,4,1.0
M,49,58000.0,69.24,0.4621606008087811,6,1.0
F,53,95000.0,299.45,0.1669727834362999,5,1.0
F,38,47000.0,96.71,0.3619067314652053,5,1.0
M,56,79000.0,146.37,0.10248001639680263,4,0.75
F,45,61000.0,18.93,0.0,4,1.0
F,90,31000.0,27.9,0.35842293906810035,3,1.0
F,85,72000.0,75.92,0.1975763962065332,5,1.0
M,83,90000.0,171.43,0.2158315347372105,5,0.6
M,56,100000.0,0.0,0.0,4,1.0
M,77,54000.0,35.85,0.0,6,0.6666666666666666
M,52,52000.0,94.15,0.42485395645246943,5,1.0
F,76,98000.0,0.0,0.0,6,1.0
F,86,59000.0,82.78,0.4228074414109688,5,1.0
F,70,76000.0,199.64999999999998,0.17530678687703483,3,1.0
F,48,65000.0,159.75,0.1564945226917058,6,1.0
F,67,51000.0,92.76,0.32341526520051744,2,1.0
M,36,34000.0,9.22,0.0,6,0.6666666666666666
F,39,95000.0,359.24,0.11412982964035186,6,1.0
F,81,33000.0,45.559999999999995,0.5487269534679544,5,0.6
M,49,68000.0,478.91999999999996,0.010440157019961581,2,1.0
F,75,50000.0,156.72,0.17228177641653905,4,0.75
M,27,33000.0,73.33,0.30001363698349925,4,0.5
F,67,38000.0,128.94000000000003,0.27144408251900104,5,0.4
M,46,46000.0,69.21000000000001,0.28897558156335784,3,0.6666666666666666
M,34,65000.0,350.62999999999994,0.09696831417733795,5,1.0
M,26,72000.0,298.09,0.05032037304169882,4,0.75
F,57,95000.0,52.0,0.09615384615384616,6,0.8333333333333334
M,57,91000.0,205.58,0.07296429613775658,4,1.0
M,23,41000.0,25.53,0.5875440658049353,3,1.0
F,32,68000.0,10.99,0.0,3,0.3333333333333333
F,56,79000.0,181.62,0.14866204162537164,4,0.75
M,73,52000.0,0.0,0.0,6,0.8333333333333334
M,55,118000.0,305.29,0.1637787022175636,6,0.6666666666666666
F,50,56000.0,91.58,0.21838829438742083,4,1.0
F,34,50000.0,167.75,0.14903129657228018,2,0.0
M,78,51000.0,44.870000000000005,0.4457321149988856,5,0.8
F,59,80000.0,36.08,0.33259423503325947,4,1.0
M,83,108000.0,159.36,0.04392570281124498,3,1.0
M,27,47000.0,52.89999999999999,0.37807183364839325,4,0.75
F,53,86000.0,50.900000000000006,0.19646365422396855,2,0.0
F,80,75000.0,159.41,0.13800890784768835,4,0.75
F,54,98000.0,62.94,0.9532888465204957,4,0.25
F,71,107000.0,67.47999999999999,0.10373443983402492,3,0.6666666666666666
F,62,79000.0,70.83,0.14118311449950585,3,0.6666666666666666
F,74,43000.0,107.32000000000001,0.3447633246366008,5,0.6
F,57,59000.0,274.79,0.21834855707995196,6,0.8333333333333334
F,48,69000.0,54.86,0.0,2,1.0
F,40,66000.0,215.73999999999998,0.148326689533698,4,1.0
F,76,31000.0,105.84,0.3968253968253968,5,1.0
M,60,38000.0,8.94,0.0,3,0.3333333333333333
M,53,84000.0,40.629999999999995,0.12306177701206007,4,1.0
F,62,75000.0,19.02,0.36803364879074657,3,0.6666666666666666
F,70,88000.0,92.58,0.4860661049902787,6,0.5
M,39,52000.0,240.78,0.15366724811030816,5,0.8
F,85,90000.0,76.4,0.13089005235602094,5,1.0
F,59,68000.0,117.05999999999999,0.2306509482316761,5,1.0
F,62,70000.0,56.33,0.2662879460323096,5,1.0
M,29,45000.0,14.169999999999998,0.0,5,0.6
M,43,68000.0,14.299999999999999,0.48951048951048953,4,0.75
M,69,72000.0,213.9,0.2057035998129967,6,1.0
M,71,53000.0,186.04000000000002,0.16125564394753814,3,1.0
F,56,95000.0,21.16,0.0,5,1.0
F,28,68000.0,298.8,0.107095046854083,6,0.6666666666666666
M,27,44000.0,38.03,0.4470155140678412,6,0.8333333333333334
M,94,54000.0,5.16,0.0,5,0.6
F,27,42000.0,42.8,0.23364485981308414,4,1.0
F,57,33000.0,81.52999999999999,0.637802036060346,6,0.5
F,82,93000.0,158.07999999999998,0.22140688259109315,5,0.8
M,60,42000.0,37.870000000000005,0.7921837866385001,6,0.5
F,43,49000.0,24.56,0.28501628664495116,4,0.75
M,52,94000.0,107.34,0.15837525619526738,5,0.8
M,63,101000.0,79.74,0.3135189365437673,4,0.5
M,27,57000.0,42.50000000000001,0.3999999999999999,6,0.8333333333333334
F,62,71000.0,138.85,0.2520705797623335,6,0.6666666666666666
M,47,96000.0,0.0,0.0,5,0.8
F,84,57000.0,56.519999999999996,0.4777070063694268,4,1.0
M,50,42000.0,192.14,0.2185906110128032,5,1.0
M,66,75000.0,23.85,1.0,6,0.8333333333333334
F,24,44000.0,75.94,0.4872267579668159,6,1.0
F,63,92000.0,181.47,0.11021105416873313,2,1.0
F,57,76000.0,150.17,0.09988679496570554,4,1.0
M,34,38000.0,30.47,0.49228749589760423,6,1.0
F,52,93000.0,303.01,0.19801326688888157,6,0.3333333333333333
M,66,54000.0,122.73,0.12221950623319482,2,1.0
F,73,71000.0,93.03,0.0,3,0.6666666666666666
F,60,62000.0,130.0,0.05384615384615385,2,1.0
M,39,33000.0,18.52,0.3779697624190065,6,0.6666666666666666
M,40,82000.0,151.5,0.23102310231023102,5,1.0
M,76,62000.0,157.67,0.17124373691888123,5,0.8
M,83,70000.0,27.939999999999998,0.35790980672870437,4,0.5
M,58,56000.0,75.38,0.19899177500663306,4,1.0
F,62,85000.0,100.55,0.14917951268025859,4,0.5
F,70,37000.0,9.200000000000001,0.0,2,0.0
F,58,54000.0,9.31,0.0,4,1.0
M,55,35000.0,26.379999999999995,0.26535253980288104,5,1.0
F,73,82000.0,122.96,0.16265452179570594,3,0.6666666666666666
F,48,61000.0,150.78,0.11274704868019632,5,1.0
F,74,77000.0,87.48,0.3429355281207133,5,0.4
M,32,52000.0,15.22,0.0,5,0.8
F,70,58000.0,195.57000000000005,0.12271820831415858,6,1.0
M,49,30000.0,29.28,0.0,4,0.0
M,78,51000.0,107.55,0.18596001859600186,3,1.0
F,76,57000.0,100.92999999999999,0.1684335678192807,4,0.75
F,90,43000.0,103.78,0.3854307188282906,3,0.6666666666666666
F,56,111000.0,278.34999999999997,0.08622238189329981,5,0.4
F,68,80000.0,146.28,0.13672409078479628,4,0.5
M,68,100000.0,109.27000000000001,0.1830328543973643,4,0.5
M,47,57000.0,18.82,0.0,3,1.0
M,65,58000.0,54.15,0.18467220683287167,5,1.0
F,54,63000.0,129.72,0.2698119025593586,5,1.0
F,73,49000.0,146.79000000000002,0.04768717215069146,4,0.75
F,73,52000.0,25.450000000000003,0.0,5,0.2
F,58,65000.0,220.17999999999998,0.13625215732582435,4,0.75
F,42,90000.0,88.77000000000001,0.3041568097330179,5,0.8
M,31,60000.0,8.649999999999999,0.0,5,0.6
M,78,50000.0,20.98,0.0,4,0.75
M,58,45000.0,143.79000000000002,0.13909173099659222,6,0.5
M,48,119000.0,164.23000000000002,0.18267064482737622,5,0.4
F,65,50000.0,179.71999999999997,0.05564210994880927,3,1.0
F,67,54000.0,71.03,0.4223567506687315,5,0.8
F,62,69000.0,79.66,0.1506402209389907,3,1.0
M,28,54000.0,31.19,0.3206155819172812,5,0.4
M,58,115000.0,189.23000000000002,0.06341489193045499,4,0.25
M,47,52000.0,31.669999999999998,0.0,4,1.0
F,61,62000.0,223.32000000000002,0.13433637829124126,5,1.0
F,59,76000.0,190.0,0.08947368421052632,6,0.6666666666666666
M,41,89000.0,808.75,0.03709428129829984,4,0.75
M,73,61000.0,52.55,0.570884871550904,5,1.0
M,51,57000.0,26.89,0.3718854592785422,5,1.0
F,88,88000.0,109.0,0.3394495412844037,5,0.6
M,62,76000.0,152.5,0.26229508196721313,4,0.25
M,55,70000.0,134.37,0.4093175560020838,4,1.0
F,54,75000.0,166.60999999999999,0.15005101734589762,5,0.6
M,41,42000.0,168.73999999999998,0.16000948204338036,3,1.0
F,73,83000.0,185.17000000000002,0.08100664254468866,4,0.75
F,66,92000.0,215.05999999999997,0.06974797730865806,4,0.75
M,46,50000.0,35.78,0.13974287311347122,4,0.75
M,34,39000.0,102.66,0.19481784531463084,2,1.0
M,74,49000.0,13.82,0.0,4,0.5
F,45,80000.0,176.47,0.19833399444664815,5,1.0
F,25,54000.0,159.73,0.2191197646027672,5,0.4
M,90,51000.0,218.82,0.15537885019650854,5,1.0
F,23,31000.0,33.39,0.0,5,0.6
F,59,90000.0,196.86,0.15239256324291373,5,0.6
M,52,53000.0,15.48,0.0,4,0.75
F,79,55000.0,155.82999999999998,0.23743823397291924,5,1.0
M,84,37000.0,94.11999999999999,0.69060773480663,5,0.6
F,27,68000.0,47.71,0.2515195975686439,6,0.8333333333333334
M,42,73000.0,11.03,0.0,5,0.6
F,64,93000.0,186.88,0.02675513698630137,4,0.75
M,30,63000.0,30.659999999999997,0.1630789302022179,4,0.25
F,57,46000.0,4.71,0.0,5,0.4
M,37,46000.0,37.629999999999995,0.18602179112410314,4,0.5
M,64,110000.0,109.79,0.1366244648875125,5,0.6
F,51,78000.0,112.72,0.15081618168914124,6,0.5
M,53,74000.0,235.72999999999996,0.15695923302082895,3,1.0
M,19,50000.0,21.779999999999998,0.0,6,0.6666666666666666
M,43,71000.0,200.23000000000002,0.17479898117165257,5,1.0
M,28,60000.0,61.97,0.24205260609972568,4,1.0
M,35,48000.0,169.95,0.18829067372756694,5,1.0
M,47,62000.0,9.9,0.0,6,0.6666666666666666
M,39,51000.0,61.24,0.8164598301763553,5,0.8
M,44,90000.0,94.28,0.0,5,1.0
M,45,87000.0,150.42000000000002,0.22603377210477327,5,1.0
F,85,87000.0,37.89,0.5278437582475587,4,0.5
M,52,57000.0,9.540000000000001,0.0,4,0.5
M,19,62000.0,121.91,0.32811090148470184,5,0.8
M,22,35000.0,204.07,0.18131033468907728,5,1.0
M,20,32000.0,11.21,0.0,5,0.8
F,63,75000.0,88.21000000000001,0.1360389978460492,4,1.0
M,56,92000.0,0.0,0.0,5,1.0
M,62,47000.0,16.78,0.5959475566150179,4,0.75
F,54,53000.0,148.18,0.2024564718585504,5,0.8
M,58,66000.0,125.86999999999998,0.15889409708429336,5,1.0
M,45,90000.0,242.42000000000002,0.1526276709842422,4,1.0
F,77,64000.0,173.63000000000002,0.3570811495709266,6,1.0
F,59,35000.0,111.91000000000001,0.31275131802341166,4,0.5
M,51,65000.0,60.35,0.1988400994200497,5,0.6
M,68,38000.0,15.98,0.31289111389236546,5,0.2
M,26,31000.0,18.910000000000004,1.0,5,0.4
M,51,82000.0,141.69000000000003,0.402286682193521,5,0.8
F,61,78000.0,239.23,0.15466287672950718,5,1.0
F,61,97000.0,172.42999999999998,0.23197819404975936,5,1.0
F,54,75000.0,88.34,0.05659950192438307,3,0.6666666666666666
F,49,84000.0,216.55,0.1385361348418379,4,1.0
M,53,33000.0,8.31,0.0,3,0.6666666666666666
M,44,84000.0,164.28000000000003,0.1826150474799123,4,1.0
M,24,32000.0,62.7,0.15948963317384368,3,0.6666666666666666
F,56,52000.0,107.69,0.3250069644349522,5,1.0
F,79,91000.0,179.24000000000004,0.1394777951350145,5,1.0
M,51,79000.0,330.42999999999995,0.11197530490572892,5,0.8
F,37,61000.0,23.779999999999998,0.0,6,0.6666666666666666
M,39,69000.0,26.23,0.0,5,0.6
F,56,73000.0,46.120000000000005,0.21682567215958368,6,0.5
M,36,41000.0,16.6,0.0,4,0.75
M,70,113000.0,230.79999999999998,0.2989601386481803,6,0.6666666666666666
M,58,32000.0,27.689999999999998,0.25279884434814015,6,0.6666666666666666
M,33,35000.0,0.88,0.0,4,0.25
M,73,70000.0,83.53,0.2992936669460074,4,1.0
O,57,65000.0,161.32000000000002,0.30994297049342917,6,1.0
M,31,47000.0,36.61,0.13657470636438132,4,0.5
M,62,33000.0,86.73999999999998,0.17293059718699566,5,0.6
F,46,33000.0,11.67,0.0,5,0.4
M,27,66000.0,10.27,0.0,4,0.5
M,62,35000.0,74.65,0.2277294038847957,6,0.6666666666666666
M,26,63000.0,11.61,0.0,5,0.2
M,68,39000.0,17.939999999999998,0.27870680044593094,4,0.75
M,55,102000.0,259.05,0.08106543138390272,3,1.0
F,65,49000.0,23.84,0.0,5,0.6
M,48,60000.0,48.09,0.4574755666458723,5,1.0
F,55,77000.0,261.65,0.11083508503726353,6,1.0
M,56,80000.0,74.76,0.09363295880149812,5,0.2
M,20,59000.0,13.159999999999998,0.0,5,0.4
F,59,81000.0,34.11,0.20521841102316038,4,1.0
F,49,81000.0,214.16,0.12607396339185656,4,1.0
F,70,37000.0,117.15000000000002,0.38412291933418685,4,0.75
M,52,95000.0,248.65,0.18902071184395736,5,0.8
M,43,45000.0,33.76,0.0,2,1.0
M,24,53000.0,162.46,0.1661947556321556,6,0.8333333333333334
F,62,88000.0,74.17,0.2696508022111366,5,0.4
M,62,72000.0,128.71999999999997,0.24083281541330023,5,0.8
F,66,91000.0,71.33,0.07009673349221926,4,0.75
M,29,62000.0,41.74,0.4791566842357451,5,0.4
M,66,67000.0,200.43,0.16963528413910092,5,1.0
M,91,43000.0,11.59,0.0,5,1.0
M,47,58000.0,13.6,0.0,6,0.6666666666666666
M,53,71000.0,111.79,0.08945343948474818,3,1.0
M,55,55000.0,93.06,0.4298302170642596,4,1.0
F,30,55000.0,17.07,0.29291154071470415,3,0.6666666666666666
M,59,73000.0,24.830000000000002,0.4027386226339106,5,0.4
F,54,102000.0,334.42999999999995,0.11960649463265857,4,0.75
M,49,74000.0,115.69,0.19016336762036476,4,1.0
M,68,90000.0,178.72,0.2629811996418979,6,0.6666666666666666
M,53,53000.0,83.07,0.288912964969303,6,1.0
M,51,57000.0,97.32000000000001,0.2055076037813399,4,1.0
M,58,70000.0,127.91,0.44562583066218436,6,0.6666666666666666
M,60,117000.0,62.5,0.16,3,0.6666666666666666
M,70,81000.0,129.85999999999999,0.30032342522716776,5,0.8
M,69,86000.0,45.129999999999995,0.44316419233325954,5,1.0
M,22,33000.0,18.17,0.0,4,0.5
F,36,76000.0,272.56,0.12841209275022014,4,1.0
F,27,58000.0,143.69,0.23662050247059643,5,1.0
M,39,32000.0,41.199999999999996,0.24271844660194178,5,0.6
M,69,79000.0,140.02,0.1571204113698043,5,1.0
M,49,55000.0,113.14,0.265158211065936,5,1.0
F,56,104000.0,187.73000000000002,0.11718958078090874,3,1.0
M,79,66000.0,157.2,0.22264631043257,4,0.75
F,36,52000.0,240.89999999999998,0.070568700705687,5,0.4
F,48,70000.0,245.73000000000002,0.10173767956700443,3,1.0
F,58,110000.0,1165.26,0.01458901875976177,5,0.8
F,65,60000.0,38.23,0.31388961548522104,3,0.6666666666666666
M,70,54000.0,0.0,0.0,6,0.8333333333333334
M,60,66000.0,18.53,0.0,3,0.6666666666666666
F,50,41000.0,373.30000000000007,0.13394053040450038,5,1.0
F,53,116000.0,83.08,0.14443909484833894,6,0.5
F,46,73000.0,116.41,0.21475818228674512,6,0.8333333333333334
M,49,56000.0,24.939999999999998,0.4811547714514836,6,0.5
M,67,52000.0,40.260000000000005,0.4222553402881271,6,0.5
F,53,37000.0,95.24999999999999,0.10498687664041996,4,1.0
M,32,53000.0,32.58,0.1534683855125844,5,0.6
M,41,48000.0,0.0,0.0,4,1.0
M,72,84000.0,52.08,0.3840245775729647,3,0.3333333333333333
F,73,77000.0,48.93000000000001,0.7153075822603718,4,1.0
M,50,112000.0,124.53999999999999,0.08029548739360848,3,0.3333333333333333
M,25,30000.0,31.09,0.0,4,0.75
F,62,111000.0,133.53,0.14977907586310193,4,0.25
M,70,98000.0,23.17,0.21579628830384115,6,1.0
M,18,73000.0,16.76,0.0,6,0.5
M,54,44000.0,111.88000000000001,0.0893814801573114,3,0.3333333333333333
F,58,53000.0,44.25,0.6779661016949152,6,1.0
F,78,63000.0,125.32,0.27130545802744976,4,1.0
M,48,63000.0,87.05000000000001,0.11487650775416426,3,1.0
M,50,53000.0,154.82999999999998,0.14209132597041918,5,1.0
M,65,75000.0,135.14,0.2367914755068818,5,0.8
F,49,90000.0,106.28,0.0940910801656003,3,0.6666666666666666
F,63,65000.0,148.48000000000002,0.21551724137931033,4,1.0
F,48,59000.0,217.71999999999997,0.11482638250964543,4,0.75
M,43,54000.0,0.0,0.0,4,1.0
M,26,39000.0,29.52,0.16937669376693767,5,0.4
F,34,49000.0,154.2,0.2594033722438392,6,0.8333333333333334
F,65,75000.0,80.35,0.43559427504667086,5,0.4
F,72,71000.0,106.23,0.14120304998587968,6,0.8333333333333334
F,58,64000.0,260.41999999999996,0.05759926272943707,5,0.8
F,70,80000.0,252.39999999999998,0.1347068145800317,6,0.5
F,74,54000.0,60.0,0.16666666666666666,5,1.0
F,31,59000.0,199.94,0.20006001800540163,4,1.0
M,62,79000.0,0.0,0.0,5,1.0
F,21,60000.0,109.25999999999999,0.2288120080541827,6,0.6666666666666666
M,50,64000.0,243.20999999999998,0.06989844167591794,4,0.75
F,63,62000.0,78.44,0.38245792962774094,3,0.6666666666666666
F,43,57000.0,23.57,0.21213406873143828,5,0.6
F,57,97000.0,65.44999999999999,0.15278838808250575,5,0.8
M,69,45000.0,12.81,0.78064012490242,4,1.0
F,51,54000.0,29.630000000000003,0.33749578130273367,5,1.0
M,53,89000.0,211.93,0.11796347850705421,3,0.6666666666666666
F,52,81000.0,15.51,1.0,4,0.75
F,57,61000.0,0.0,0.0,5,1.0
M,88,57000.0,118.27000000000001,0.2705673459034413,4,1.0
M,79,114000.0,117.89999999999999,0.18659881255301103,4,0.75
F,60,94000.0,61.3,0.19575856443719414,2,1.0
M,41,67000.0,25.520000000000003,0.7836990595611284,5,0.6
F,22,43000.0,122.34000000000002,0.08173941474579041,5,0.4
M,52,82000.0,157.83,0.19007793195210035,4,1.0
M,58,95000.0,111.33,0.044911524297134645,1,1.0
F,69,87000.0,363.03999999999996,0.123953283384751,5,0.8
M,44,66000.0,120.1,0.2248126561199001,5,1.0
